claim_id,sale_id,component_code,component_name,component_family,supplier_code,sale_date,claim_date,days_since_sale,market_region,use_case,failure_mode,claim_cost_gbp,repeat_claim
CLM-01199,SALE-06337,37Q-9AH8,Starter Motor,Electrical,B9M8-0O2R,2024-11-10,2025-10-05,329,MENA,Commuting,Intermittent,426.3,False
CLM-01200,SALE-03478,OCU-ZREN,Door Panel,Body,YR3X-KXWN,2025-03-26,2025-07-22,118,EU,Commuting,Corrosion,103.06,False
CLM-01201,SALE-12981,IP9-8Q1Z,Transmission Assembly,Powertrain,AK1V-RJNV,2025-01-06,2026-01-10,369,Americas,Off-roading,Non-start,764.02,False
CLM-01202,SALE-13400,3YR-9OUD,Steering Knuckle,Chassis,MECO-SFOG,2025-05-31,2025-09-23,115,EU,Leisure,Noise,678.93,False
CLM-01203,SALE-10871,UN5-Z3JQ,Front Bumper,Body,F1CB-FNO6,2024-10-17,2025-04-30,195,MENA,Off-roading,Corrosion,343.26,False
CLM-01204,SALE-01047,PDP-FF5E,Steering Column,Chassis,MECO-SFOG,2025-06-09,2025-10-25,138,Americas,Off-roading,Corrosion,625.22,False
CLM-01205,SALE-10389,X27-2HPO,Tie Rod,Chassis,MECO-SFOG,2025-06-05,2026-03-28,296,MENA,Leisure,Noise,133.87,False
CLM-01206,SALE-01417,XOI-65FD,Tailgate,Body,YR3X-KXWN,2025-05-30,2025-08-13,75,UK,Commercial,Corrosion,328.07,False
CLM-01207,SALE-02470,IP9-8Q1Z,Transmission Assembly,Powertrain,F1CB-FNO6,2024-12-05,2024-12-20,15,EU,Commuting,Leak,727.92,False
CLM-01208,SALE-09566,HJK-1EYY,Drive Shaft,Powertrain,AK1V-RJNV,2025-04-10,2026-04-17,372,UK,Leisure,Non-start,2112.39,False
CLM-01209,SALE-11281,6MJ-XK87,Compressor,HVAC,GFYG-WWQC,2025-03-29,2025-09-01,156,MENA,Off-roading,Corrosion,395.03,False
CLM-01210,SALE-11301,8II-49KQ,Blower Motor,HVAC,HBRP-OIG8,2024-11-25,2024-12-30,35,MENA,Commuting,Intermittent,992.77,False
CLM-01211,SALE-04292,PDP-FF5E,Steering Column,Chassis,MECO-SFOG,2025-02-21,2026-07-25,519,Americas,Off-roading,Noise,507.99,False
CLM-01212,SALE-12660,OCU-ZREN,Door Panel,Body,HBRP-OIG8,2025-04-14,2025-10-13,182,MENA,Off-roading,Corrosion,501.44,False
CLM-01213,SALE-01792,6MJ-XK87,Compressor,HVAC,GFYG-WWQC,2025-01-03,2025-06-22,170,EU,Commercial,Intermittent,358.76,False
CLM-01214,SALE-07498,OCU-ZREN,Door Panel,Body,YR3X-KXWN,2025-03-13,2026-07-23,497,EU,Off-roading,Corrosion,154.22,False
CLM-01215,SALE-11375,IP9-8Q1Z,Transmission Assembly,Powertrain,AK1V-RJNV,2024-11-02,2025-08-23,294,Americas,Leisure,Non-start,1007.48,False
CLM-01216,SALE-06662,3YR-9OUD,Steering Knuckle,Chassis,MECO-SFOG,2024-11-05,2025-01-01,57,MENA,Off-roading,Corrosion,479.77,False
CLM-01217,SALE-03592,HJK-1EYY,Drive Shaft,Powertrain,AK1V-RJNV,2025-04-14,2026-04-13,364,Americas,Commuting,Leak,3016.37,False
CLM-01218,SALE-07111,OCU-ZREN,Door Panel,Body,YR3X-KXWN,2024-12-21,2025-11-23,337,MENA,Leisure,Corrosion,470.18,False
CLM-01219,SALE-10554,37Q-9AH8,Starter Motor,Electrical,GFYG-WWQC,2025-06-14,2025-06-16,2,Americas,Commuting,Intermittent,437.05,False
CLM-01220,SALE-05340,PDP-FF5E,Steering Column,Chassis,HBRP-OIG8,2025-04-27,2026-06-24,423,EU,Commuting,Non-start,323.14,False
CLM-01221,SALE-06920,PDP-FF5E,Steering Column,Chassis,MECO-SFOG,2025-03-16,2026-07-03,474,UK,Off-roading,Non-start,172.6,False
CLM-01222,SALE-01830,IP9-8Q1Z,Transmission Assembly,Powertrain,B9M8-0O2R,2025-06-20,2025-11-13,146,MENA,Off-roading,Leak,2279.33,False
CLM-01223,SALE-05760,HJK-1EYY,Drive Shaft,Powertrain,AK1V-RJNV,2024-10-29,2025-09-20,326,UK,Leisure,Noise,2561.61,False
CLM-01224,SALE-03689,IP9-8Q1Z,Transmission Assembly,Powertrain,AK1V-RJNV,2025-04-11,2025-11-27,230,UK,Commercial,Leak,2239.64,False
CLM-01225,SALE-00027,AQ6-L6GT,Brake Caliper,Chassis,AK1V-RJNV,2024-11-29,2025-08-25,269,EU,Leisure,Noise,661.35,False
CLM-01226,SALE-12116,UN5-Z3JQ,Front Bumper,Body,YR3X-KXWN,2025-05-11,2026-10-15,522,MENA,Off-roading,Noise,585.07,False
CLM-01227,SALE-00623,AU5-BHXT,Suspension Control Arm,Chassis,MECO-SFOG,2025-05-13,2026-02-02,265,Americas,Leisure,Noise,146.64,False
CLM-01228,SALE-10779,71N-8MTZ,Alternator,Electrical,HBRP-OIG8,2025-01-27,2025-09-02,218,EU,Leisure,Non-start,890.49,False
CLM-01229,SALE-09529,RVH-S1K3,Turbocharger,Powertrain,AK1V-RJNV,2024-10-04,2025-05-16,224,UK,Leisure,Non-start,1184.21,False
CLM-01230,SALE-02296,UN5-Z3JQ,Front Bumper,Body,YR3X-KXWN,2024-12-27,2025-12-23,361,UK,Off-roading,Corrosion,260.73,False
CLM-01231,SALE-09494,71N-8MTZ,Alternator,Electrical,GFYG-WWQC,2024-10-01,2025-07-19,291,EU,Commercial,Leak,697.08,False
CLM-01232,SALE-05131,37Q-9AH8,Starter Motor,Electrical,GFYG-WWQC,2024-12-13,2025-05-16,154,MENA,Leisure,Corrosion,266.23,False
CLM-01233,SALE-10695,HJK-1EYY,Drive Shaft,Powertrain,F1CB-FNO6,2024-12-12,2025-12-12,365,EU,Leisure,Intermittent,2571.52,False
CLM-01234,SALE-03090,IP9-8Q1Z,Transmission Assembly,Powertrain,AK1V-RJNV,2025-02-13,2025-05-30,106,EU,Off-roading,Corrosion,1364.16,False
CLM-01235,SALE-02406,PDP-FF5E,Steering Column,Chassis,MECO-SFOG,2025-05-08,2026-02-17,285,Americas,Commuting,Non-start,1135.8,False
CLM-01236,SALE-03505,OCU-ZREN,Door Panel,Body,YR3X-KXWN,2025-02-23,2026-08-03,526,Americas,Commuting,Corrosion,144.44,False
CLM-01237,SALE-06126,OCU-ZREN,Door Panel,Body,YR3X-KXWN,2025-06-26,2025-12-23,180,Americas,Off-roading,Noise,562.48,False
CLM-01238,SALE-06984,IP9-8Q1Z,Transmission Assembly,Powertrain,F1CB-FNO6,2024-10-18,2024-11-26,39,Americas,Off-roading,Noise,2831.43,False
CLM-01239,SALE-10421,PDP-FF5E,Steering Column,Chassis,MECO-SFOG,2024-10-30,2025-08-03,277,UK,Leisure,Noise,303.86,False
CLM-01240,SALE-11171,8II-49KQ,Blower Motor,HVAC,GFYG-WWQC,2024-10-25,2026-03-21,512,UK,Leisure,Non-start,479.49,False
CLM-01241,SALE-05402,UN5-Z3JQ,Front Bumper,Body,YR3X-KXWN,2025-02-03,2025-02-09,6,EU,Commuting,Corrosion,107.36,False
CLM-01242,SALE-07116,3YR-9OUD,Steering Knuckle,Chassis,F1CB-FNO6,2025-07-01,2025-12-31,183,EU,Commercial,Corrosion,767.7,False
CLM-01243,SALE-08260,6MJ-XK87,Compressor,HVAC,GFYG-WWQC,2024-12-13,2026-01-05,388,MENA,Commercial,Corrosion,966.45,False
CLM-01244,SALE-05939,8II-49KQ,Blower Motor,HVAC,GFYG-WWQC,2024-12-31,2026-04-18,473,UK,Leisure,Leak,217.35,False
CLM-01245,SALE-02555,XOI-65FD,Tailgate,Body,YR3X-KXWN,2025-06-16,2026-09-25,466,UK,Commuting,Noise,191.96,False
CLM-01246,SALE-12306,HJK-1EYY,Drive Shaft,Powertrain,AK1V-RJNV,2025-05-20,2025-08-17,89,UK,Commuting,Noise,2717.14,False
CLM-01247,SALE-11674,AU5-BHXT,Suspension Control Arm,Chassis,F1CB-FNO6,2024-11-02,2026-04-20,534,Americas,Leisure,Corrosion,614.98,False
CLM-01248,SALE-09931,3YR-9OUD,Steering Knuckle,Chassis,HBRP-OIG8,2024-12-19,2025-10-27,312,MENA,Commuting,Corrosion,486.07,False
CLM-01249,SALE-08811,X27-2HPO,Tie Rod,Chassis,MECO-SFOG,2024-10-22,2025-08-20,302,UK,Leisure,Non-start,769.29,False
CLM-01250,SALE-09999,X27-2HPO,Tie Rod,Chassis,MECO-SFOG,2025-01-12,2025-05-12,120,MENA,Leisure,Corrosion,437.49,False
CLM-01251,SALE-05481,PDP-FF5E,Steering Column,Chassis,MECO-SFOG,2025-01-29,2026-05-03,459,EU,Commercial,Noise,475.17,False
CLM-01252,SALE-12931,37Q-9AH8,Starter Motor,Electrical,GFYG-WWQC,2025-03-24,2025-06-22,90,UK,Commercial,Corrosion,741.01,False
CLM-01253,SALE-08220,UN5-Z3JQ,Front Bumper,Body,YR3X-KXWN,2025-06-02,2025-09-26,116,Americas,Off-roading,Noise,265.37,False
CLM-01254,SALE-02039,XOI-65FD,Tailgate,Body,YR3X-KXWN,2025-04-19,2026-05-24,400,UK,Commuting,Corrosion,435.31,False
CLM-01255,SALE-08625,RVH-S1K3,Turbocharger,Powertrain,AK1V-RJNV,2025-05-26,2026-10-08,500,UK,Commercial,Non-start,782.44,False
CLM-01256,SALE-09345,37Q-9AH8,Starter Motor,Electrical,GFYG-WWQC,2024-12-28,2025-04-17,110,Americas,Commercial,Intermittent,407.03,False
CLM-01257,SALE-02652,PDP-FF5E,Steering Column,Chassis,MECO-SFOG,2025-02-21,2025-09-09,200,MENA,Off-roading,Noise,716.07,False
CLM-01258,SALE-12652,PDP-FF5E,Steering Column,Chassis,MECO-SFOG,2025-03-20,2025-10-31,225,Americas,Commercial,Noise,408.68,False
CLM-01259,SALE-08888,X27-2HPO,Tie Rod,Chassis,B9M8-0O2R,2024-11-26,2025-07-04,220,UK,Leisure,Noise,575.33,False
CLM-01260,SALE-02006,6MJ-XK87,Compressor,HVAC,GFYG-WWQC,2024-10-17,2024-12-29,73,MENA,Commercial,Intermittent,795.85,False
CLM-01261,SALE-06316,8II-49KQ,Blower Motor,HVAC,GFYG-WWQC,2025-04-21,2026-06-30,435,Americas,Leisure,Non-start,287.28,False
CLM-01262,SALE-10135,6MJ-XK87,Compressor,HVAC,GFYG-WWQC,2024-11-08,2025-03-03,115,MENA,Off-roading,Non-start,575.64,False
CLM-01263,SALE-01384,OCU-ZREN,Door Panel,Body,YR3X-KXWN,2024-12-27,2025-01-21,25,EU,Commercial,Non-start,193.98,False
CLM-01264,SALE-01053,8II-49KQ,Blower Motor,HVAC,GFYG-WWQC,2025-06-25,2025-12-19,177,Americas,Commuting,Intermittent,498.7,False
CLM-01265,SALE-07430,6MJ-XK87,Compressor,HVAC,HBRP-OIG8,2025-06-09,2026-03-15,279,Americas,Leisure,Non-start,469.08,False
CLM-01266,SALE-10611,AQ6-L6GT,Brake Caliper,Chassis,AK1V-RJNV,2025-06-30,2026-04-19,293,Americas,Commuting,Noise,827.77,False
CLM-01267,SALE-01288,3YR-9OUD,Steering Knuckle,Chassis,MECO-SFOG,2024-12-27,2025-08-04,220,Americas,Leisure,Noise,948.54,False
CLM-01268,SALE-00060,AU5-BHXT,Suspension Control Arm,Chassis,MECO-SFOG,2025-05-14,2025-05-17,3,MENA,Leisure,Corrosion,659.72,False
CLM-01269,SALE-03176,HJK-1EYY,Drive Shaft,Powertrain,HBRP-OIG8,2024-10-02,2025-08-13,315,Americas,Leisure,Corrosion,833.07,False
CLM-01270,SALE-00082,3YR-9OUD,Steering Knuckle,Chassis,MECO-SFOG,2024-12-08,2026-01-19,407,MENA,Leisure,Corrosion,1058.11,False
CLM-01271,SALE-09094,3YR-9OUD,Steering Knuckle,Chassis,MECO-SFOG,2024-12-30,2026-06-28,545,EU,Off-roading,Leak,321.1,False
CLM-01272,SALE-12495,UN5-Z3JQ,Front Bumper,Body,B9M8-0O2R,2025-05-09,2025-10-09,153,UK,Off-roading,Corrosion,368.15,False
CLM-01273,SALE-01907,AU5-BHXT,Suspension Control Arm,Chassis,MECO-SFOG,2025-01-20,2025-03-24,63,MENA,Commercial,Noise,689.49,False
CLM-01274,SALE-02815,PDP-FF5E,Steering Column,Chassis,MECO-SFOG,2025-03-07,2025-06-04,89,MENA,Commercial,Intermittent,429.59,False
CLM-01275,SALE-07445,OCU-ZREN,Door Panel,Body,YR3X-KXWN,2025-03-28,2025-07-09,103,MENA,Commuting,Corrosion,574.12,False
CLM-01276,SALE-10210,X27-2HPO,Tie Rod,Chassis,MECO-SFOG,2024-11-16,2026-04-03,503,UK,Commercial,Corrosion,850.8,False
CLM-01277,SALE-04215,AU5-BHXT,Suspension Control Arm,Chassis,MECO-SFOG,2025-06-18,2025-11-24,159,MENA,Off-roading,Intermittent,627.58,False
CLM-01278,SALE-12210,RVH-S1K3,Turbocharger,Powertrain,AK1V-RJNV,2024-12-11,2025-12-05,359,Americas,Commuting,Non-start,1719.16,False
CLM-01279,SALE-03909,AU5-BHXT,Suspension Control Arm,Chassis,MECO-SFOG,2025-01-14,2026-05-19,490,MENA,Commercial,Noise,219.85,False
CLM-01280,SALE-06480,8II-49KQ,Blower Motor,HVAC,38HY-F9SX,2025-03-21,2025-09-29,192,Americas,Off-roading,Leak,813.58,False
CLM-01281,SALE-03710,HJK-1EYY,Drive Shaft,Powertrain,AK1V-RJNV,2025-04-16,2025-12-16,244,UK,Off-roading,Corrosion,567.66,False
CLM-01282,SALE-09996,37Q-9AH8,Starter Motor,Electrical,GFYG-WWQC,2024-10-23,2025-01-08,77,Americas,Commuting,Non-start,244.59,False
CLM-01283,SALE-09553,8II-49KQ,Blower Motor,HVAC,GFYG-WWQC,2025-04-05,2025-07-05,91,MENA,Leisure,Leak,289.82,False
CLM-01284,SALE-00046,AQ6-L6GT,Brake Caliper,Chassis,AK1V-RJNV,2025-05-28,2026-06-20,388,UK,Commercial,Corrosion,193.61,False
CLM-01285,SALE-11044,AU5-BHXT,Suspension Control Arm,Chassis,MECO-SFOG,2025-02-26,2025-12-10,287,Americas,Leisure,Noise,1015.95,False
CLM-01286,SALE-00116,3YR-9OUD,Steering Knuckle,Chassis,B9M8-0O2R,2025-05-02,2026-07-12,436,UK,Leisure,Intermittent,1098.8,False
CLM-01287,SALE-02062,XOI-65FD,Tailgate,Body,YR3X-KXWN,2024-10-20,2024-12-06,47,UK,Commercial,Noise,394.03,False
CLM-01288,SALE-04984,RVH-S1K3,Turbocharger,Powertrain,AK1V-RJNV,2024-10-25,2025-08-28,307,Americas,Leisure,Non-start,3108.82,False
CLM-01289,SALE-09692,AQ6-L6GT,Brake Caliper,Chassis,AK1V-RJNV,2025-04-20,2025-08-12,114,EU,Commercial,Corrosion,849.07,False
CLM-01290,SALE-00446,X27-2HPO,Tie Rod,Chassis,MECO-SFOG,2025-06-17,2025-08-14,58,Americas,Leisure,Corrosion,859.81,False
CLM-01291,SALE-06861,IP9-8Q1Z,Transmission Assembly,Powertrain,AK1V-RJNV,2025-05-02,2025-06-15,44,EU,Leisure,Non-start,3146.31,False
CLM-01292,SALE-05714,8II-49KQ,Blower Motor,HVAC,HBRP-OIG8,2025-06-22,2026-06-11,354,Americas,Off-roading,Leak,228.14,False
CLM-01293,SALE-08411,8II-49KQ,Blower Motor,HVAC,GFYG-WWQC,2025-05-31,2026-01-17,231,EU,Commuting,Leak,196.52,False
CLM-01294,SALE-05883,IP9-8Q1Z,Transmission Assembly,Powertrain,F1CB-FNO6,2024-11-18,2024-11-30,12,Americas,Commercial,Leak,471.49,False
CLM-01295,SALE-10607,X27-2HPO,Tie Rod,Chassis,MECO-SFOG,2024-12-31,2026-01-29,394,Americas,Leisure,Noise,571.34,False
CLM-01296,SALE-01917,8II-49KQ,Blower Motor,HVAC,GFYG-WWQC,2024-12-20,2026-06-19,546,UK,Off-roading,Leak,954.43,False
CLM-01297,SALE-10112,AQ6-L6GT,Brake Caliper,Chassis,AK1V-RJNV,2025-03-29,2026-05-17,414,UK,Commercial,Non-start,1059.53,False
CLM-01298,SALE-07029,3YR-9OUD,Steering Knuckle,Chassis,MECO-SFOG,2025-03-17,2026-08-01,502,EU,Commercial,Noise,964.52,False
CLM-01299,SALE-03196,AQ6-L6GT,Brake Caliper,Chassis,HBRP-OIG8,2025-03-08,2025-10-24,230,Americas,Commuting,Corrosion,556.23,False
CLM-01300,SALE-02741,37Q-9AH8,Starter Motor,Electrical,HBRP-OIG8,2025-04-20,2026-04-11,356,MENA,Commercial,Noise,755.83,False
CLM-01301,SALE-03324,AU5-BHXT,Suspension Control Arm,Chassis,MECO-SFOG,2025-03-10,2026-05-08,424,Americas,Commercial,Noise,355.97,False
CLM-01302,SALE-12946,71N-8MTZ,Alternator,Electrical,GFYG-WWQC,2025-06-07,2026-10-20,500,Americas,Leisure,Noise,559.99,False
CLM-01303,SALE-04431,3YR-9OUD,Steering Knuckle,Chassis,F1CB-FNO6,2024-11-06,2025-08-11,278,Americas,Commuting,Corrosion,925.6,False
CLM-01304,SALE-09049,8II-49KQ,Blower Motor,HVAC,GFYG-WWQC,2024-12-18,2026-04-12,480,MENA,Off-roading,Noise,228.57,False
CLM-01305,SALE-04725,6MJ-XK87,Compressor,HVAC,GFYG-WWQC,2024-11-21,2024-12-11,20,Americas,Commercial,Intermittent,893.02,False
CLM-01306,SALE-11402,37Q-9AH8,Starter Motor,Electrical,GFYG-WWQC,2025-05-04,2025-12-05,215,MENA,Off-roading,Non-start,676.4,False
CLM-01307,SALE-06721,AU5-BHXT,Suspension Control Arm,Chassis,MECO-SFOG,2025-04-02,2026-08-09,494,MENA,Off-roading,Intermittent,695.94,False
CLM-01308,SALE-02795,AU5-BHXT,Suspension Control Arm,Chassis,HBRP-OIG8,2025-06-01,2025-09-27,118,EU,Commuting,Noise,187.4,False
CLM-01309,SALE-11780,71N-8MTZ,Alternator,Electrical,GFYG-WWQC,2024-10-31,2026-01-10,436,MENA,Commercial,Non-start,649.51,False
CLM-01310,SALE-00485,37Q-9AH8,Starter Motor,Electrical,GFYG-WWQC,2025-05-20,2026-08-13,450,UK,Commuting,Noise,446.75,False
CLM-01311,SALE-10595,X27-2HPO,Tie Rod,Chassis,MECO-SFOG,2024-12-28,2026-01-30,398,Americas,Commercial,Noise,915.61,False
CLM-01312,SALE-08678,PDP-FF5E,Steering Column,Chassis,MECO-SFOG,2024-10-06,2025-06-26,263,MENA,Commercial,Noise,159.28,False
CLM-01313,SALE-12053,37Q-9AH8,Starter Motor,Electrical,38HY-F9SX,2025-01-31,2026-01-02,336,UK,Commercial,Non-start,551.3,False
CLM-01314,SALE-09244,IP9-8Q1Z,Transmission Assembly,Powertrain,38HY-F9SX,2025-06-02,2026-11-06,522,UK,Leisure,Non-start,1730.46,False
CLM-01315,SALE-10716,OCU-ZREN,Door Panel,Body,YR3X-KXWN,2024-12-20,2025-05-02,133,UK,Commercial,Noise,286.4,False
CLM-01316,SALE-08392,IP9-8Q1Z,Transmission Assembly,Powertrain,AK1V-RJNV,2025-03-19,2025-10-09,204,UK,Commuting,Noise,1956.23,False
CLM-01317,SALE-02949,3YR-9OUD,Steering Knuckle,Chassis,MECO-SFOG,2025-02-09,2026-06-28,504,MENA,Commuting,Intermittent,253.56,False
CLM-01318,SALE-12949,PDP-FF5E,Steering Column,Chassis,B9M8-0O2R,2025-04-01,2026-09-19,536,UK,Commuting,Corrosion,1130.29,False
CLM-01319,SALE-09165,UN5-Z3JQ,Front Bumper,Body,YR3X-KXWN,2025-02-17,2025-09-21,216,MENA,Commercial,Noise,437.59,False
CLM-01320,SALE-09535,71N-8MTZ,Alternator,Electrical,GFYG-WWQC,2025-06-09,2026-01-29,234,EU,Leisure,Leak,149.58,False
CLM-01321,SALE-09881,71N-8MTZ,Alternator,Electrical,GFYG-WWQC,2025-03-19,2026-03-08,354,MENA,Commuting,Intermittent,145.16,False
CLM-01322,SALE-08480,3YR-9OUD,Steering Knuckle,Chassis,MECO-SFOG,2025-05-21,2026-06-27,402,MENA,Leisure,Corrosion,347.51,False
CLM-01323,SALE-11985,AQ6-L6GT,Brake Caliper,Chassis,HBRP-OIG8,2024-12-27,2026-04-26,485,Americas,Off-roading,Non-start,378.9,False
CLM-01324,SALE-01269,PDP-FF5E,Steering Column,Chassis,MECO-SFOG,2025-04-25,2026-05-20,390,Americas,Commercial,Corrosion,651.52,False
CLM-01325,SALE-11048,IP9-8Q1Z,Transmission Assembly,Powertrain,F1CB-FNO6,2024-10-29,2025-04-20,173,UK,Off-roading,Non-start,2016.66,False
CLM-01326,SALE-02755,RVH-S1K3,Turbocharger,Powertrain,38HY-F9SX,2024-12-18,2026-05-09,507,UK,Off-roading,Leak,766.58,False
CLM-01327,SALE-00586,X27-2HPO,Tie Rod,Chassis,MECO-SFOG,2025-01-09,2025-06-02,144,MENA,Commuting,Intermittent,1171.41,False
CLM-01328,SALE-00596,X27-2HPO,Tie Rod,Chassis,B9M8-0O2R,2024-12-25,2025-08-29,247,EU,Commuting,Noise,1010.75,False
CLM-01329,SALE-09479,UN5-Z3JQ,Front Bumper,Body,YR3X-KXWN,2024-12-09,2026-02-22,440,UK,Leisure,Non-start,398.42,False
CLM-01330,SALE-11186,RVH-S1K3,Turbocharger,Powertrain,AK1V-RJNV,2025-02-03,2026-07-29,541,EU,Commuting,Non-start,1189.3,False
CLM-01331,SALE-12568,HJK-1EYY,Drive Shaft,Powertrain,38HY-F9SX,2025-04-27,2026-03-13,320,MENA,Leisure,Leak,3213.09,False
CLM-01332,SALE-04561,37Q-9AH8,Starter Motor,Electrical,GFYG-WWQC,2025-01-21,2026-02-10,385,UK,Commercial,Noise,338.5,False
CLM-01333,SALE-07694,X27-2HPO,Tie Rod,Chassis,MECO-SFOG,2025-04-14,2025-12-04,234,UK,Off-roading,Non-start,464.78,False
CLM-01334,SALE-01294,37Q-9AH8,Starter Motor,Electrical,GFYG-WWQC,2025-06-02,2026-06-02,365,Americas,Off-roading,Non-start,369.4,False
CLM-01335,SALE-07635,X27-2HPO,Tie Rod,Chassis,MECO-SFOG,2024-12-05,2026-05-27,538,EU,Commuting,Corrosion,171.77,False
CLM-01336,SALE-08772,XOI-65FD,Tailgate,Body,HBRP-OIG8,2025-03-02,2026-07-13,498,MENA,Off-roading,Corrosion,84.02,False
CLM-01337,SALE-07658,3YR-9OUD,Steering Knuckle,Chassis,MECO-SFOG,2025-06-28,2026-08-21,419,EU,Commercial,Noise,633.87,False
CLM-01338,SALE-00464,OCU-ZREN,Door Panel,Body,38HY-F9SX,2025-04-25,2026-10-18,541,EU,Commuting,Noise,534.96,False
CLM-01339,SALE-01551,RVH-S1K3,Turbocharger,Powertrain,AK1V-RJNV,2025-06-17,2025-10-30,135,UK,Commercial,Noise,3315.6,False
CLM-01340,SALE-02021,71N-8MTZ,Alternator,Electrical,GFYG-WWQC,2024-11-29,2025-01-30,62,Americas,Leisure,Leak,716.09,False
CLM-01341,SALE-04423,XOI-65FD,Tailgate,Body,YR3X-KXWN,2025-01-17,2025-03-29,71,MENA,Leisure,Corrosion,272.43,False
CLM-01342,SALE-01930,OCU-ZREN,Door Panel,Body,F1CB-FNO6,2025-06-21,2025-10-16,117,UK,Off-roading,Noise,220.77,False
CLM-01343,SALE-01604,AQ6-L6GT,Brake Caliper,Chassis,AK1V-RJNV,2025-01-23,2026-06-17,510,EU,Off-roading,Corrosion,352.96,False
CLM-01344,SALE-10473,RVH-S1K3,Turbocharger,Powertrain,AK1V-RJNV,2025-04-09,2026-09-11,520,EU,Leisure,Corrosion,2023.04,False
CLM-01345,SALE-10246,RVH-S1K3,Turbocharger,Powertrain,AK1V-RJNV,2025-03-26,2025-10-12,200,MENA,Commuting,Corrosion,1843.87,False
CLM-01346,SALE-00501,37Q-9AH8,Starter Motor,Electrical,GFYG-WWQC,2024-12-29,2025-12-01,337,Americas,Off-roading,Corrosion,462.86,False
CLM-01347,SALE-01764,AU5-BHXT,Suspension Control Arm,Chassis,MECO-SFOG,2025-04-14,2025-10-15,184,UK,Off-roading,Corrosion,461.52,False
CLM-01348,SALE-06092,RVH-S1K3,Turbocharger,Powertrain,AK1V-RJNV,2025-06-28,2026-11-06,496,Americas,Commuting,Non-start,2162.17,False
CLM-01349,SALE-06018,OCU-ZREN,Door Panel,Body,B9M8-0O2R,2024-11-29,2026-02-02,430,EU,Commuting,Corrosion,384.36,False
CLM-01350,SALE-04503,HJK-1EYY,Drive Shaft,Powertrain,AK1V-RJNV,2025-04-21,2026-01-26,280,UK,Commercial,Leak,3100.62,False
CLM-01351,SALE-07085,71N-8MTZ,Alternator,Electrical,HBRP-OIG8,2025-04-08,2025-05-20,42,EU,Off-roading,Non-start,704.35,False
CLM-01352,SALE-03053,71N-8MTZ,Alternator,Electrical,GFYG-WWQC,2025-05-10,2026-03-06,300,Americas,Leisure,Corrosion,350.51,False
CLM-01353,SALE-12815,X27-2HPO,Tie Rod,Chassis,MECO-SFOG,2025-06-05,2026-11-03,516,Americas,Leisure,Corrosion,529.9,False
CLM-01354,SALE-03859,UN5-Z3JQ,Front Bumper,Body,38HY-F9SX,2025-03-21,2026-03-20,364,MENA,Leisure,Leak,181.72,False
CLM-01355,SALE-05596,6MJ-XK87,Compressor,HVAC,GFYG-WWQC,2025-03-02,2025-06-29,119,MENA,Off-roading,Leak,295.22,False
CLM-01356,SALE-02720,X27-2HPO,Tie Rod,Chassis,F1CB-FNO6,2024-10-27,2025-01-12,77,MENA,Leisure,Noise,237.6,False
CLM-01357,SALE-03684,IP9-8Q1Z,Transmission Assembly,Powertrain,AK1V-RJNV,2025-03-27,2025-07-28,123,MENA,Leisure,Non-start,409.19,False
CLM-01358,SALE-12205,AQ6-L6GT,Brake Caliper,Chassis,AK1V-RJNV,2024-12-07,2026-02-14,434,MENA,Commercial,Corrosion,571.1,False
CLM-01359,SALE-09394,AU5-BHXT,Suspension Control Arm,Chassis,MECO-SFOG,2025-03-04,2026-04-10,402,UK,Leisure,Leak,1155.85,False
CLM-01360,SALE-13172,AU5-BHXT,Suspension Control Arm,Chassis,MECO-SFOG,2025-04-16,2026-04-01,350,Americas,Leisure,Noise,701.05,False
CLM-01361,SALE-09224,RVH-S1K3,Turbocharger,Powertrain,AK1V-RJNV,2024-10-12,2025-11-29,413,Americas,Commuting,Leak,2674.9,False
CLM-01362,SALE-09423,AU5-BHXT,Suspension Control Arm,Chassis,MECO-SFOG,2024-11-26,2025-10-21,329,MENA,Leisure,Intermittent,549.54,False
CLM-01363,SALE-03195,3YR-9OUD,Steering Knuckle,Chassis,MECO-SFOG,2025-06-19,2025-09-30,103,MENA,Commercial,Noise,535.16,False
CLM-01364,SALE-11651,AU5-BHXT,Suspension Control Arm,Chassis,MECO-SFOG,2024-12-10,2025-11-16,341,MENA,Commercial,Noise,255.22,False
CLM-01365,SALE-10469,71N-8MTZ,Alternator,Electrical,GFYG-WWQC,2025-02-12,2025-03-29,45,EU,Off-roading,Non-start,325.88,False
CLM-01366,SALE-05742,HJK-1EYY,Drive Shaft,Powertrain,38HY-F9SX,2025-03-09,2026-02-17,345,EU,Leisure,Non-start,3271.75,False
CLM-01367,SALE-03135,UN5-Z3JQ,Front Bumper,Body,YR3X-KXWN,2024-11-05,2025-12-20,410,MENA,Commuting,Noise,319.61,False
CLM-01368,SALE-08005,PDP-FF5E,Steering Column,Chassis,MECO-SFOG,2024-12-25,2026-05-09,500,UK,Leisure,Noise,340.69,False
CLM-01369,SALE-07538,AU5-BHXT,Suspension Control Arm,Chassis,MECO-SFOG,2024-11-16,2025-01-04,49,MENA,Off-roading,Non-start,836.85,False
