sale_id,component_code,supplier_code,sale_date,market_region,use_case
SALE-07560,PDP-FF5E,MECO-SFOG,2024-10-03,Americas,Commercial
SALE-07561,HJK-1EYY,B9M8-0O2R,2025-05-02,EU,Leisure
SALE-07565,AU5-BHXT,MECO-SFOG,2025-04-17,EU,Commercial
SALE-07566,6MJ-XK87,B9M8-0O2R,2025-01-17,MENA,Commuting
SALE-07568,UN5-Z3JQ,YR3X-KXWN,2025-01-16,MENA,Leisure
SALE-07570,71N-8MTZ,GFYG-WWQC,2024-11-21,UK,Commuting
SALE-07571,XOI-65FD,38HY-F9SX,2025-01-20,UK,Commercial
SALE-07573,6MJ-XK87,38HY-F9SX,2025-04-07,MENA,Commercial
SALE-07574,RVH-S1K3,B9M8-0O2R,2024-12-04,EU,Leisure
SALE-07576,8II-49KQ,GFYG-WWQC,2025-06-15,MENA,Commercial
SALE-07579,8II-49KQ,GFYG-WWQC,2025-04-28,MENA,Leisure
SALE-07580,X27-2HPO,B9M8-0O2R,2024-12-28,EU,Leisure
SALE-07581,XOI-65FD,YR3X-KXWN,2024-10-28,MENA,Leisure
SALE-07582,AQ6-L6GT,AK1V-RJNV,2025-05-26,UK,Off-roading
SALE-07584,XOI-65FD,YR3X-KXWN,2024-12-02,MENA,Off-roading
SALE-07588,AU5-BHXT,MECO-SFOG,2024-11-20,EU,Leisure
SALE-07589,RVH-S1K3,38HY-F9SX,2025-01-20,UK,Leisure
SALE-07591,AU5-BHXT,MECO-SFOG,2024-12-29,Americas,Commuting
SALE-07592,71N-8MTZ,GFYG-WWQC,2025-05-17,EU,Commuting
SALE-07593,X27-2HPO,MECO-SFOG,2025-02-27,MENA,Commuting
SALE-07594,8II-49KQ,GFYG-WWQC,2025-02-15,Americas,Leisure
SALE-07595,AQ6-L6GT,AK1V-RJNV,2025-02-12,EU,Leisure
SALE-07601,X27-2HPO,MECO-SFOG,2025-03-23,MENA,Commuting
SALE-07602,PDP-FF5E,F1CB-FNO6,2025-05-01,UK,Leisure
SALE-07604,AQ6-L6GT,B9M8-0O2R,2024-11-30,EU,Leisure
SALE-07605,PDP-FF5E,MECO-SFOG,2024-11-30,MENA,Leisure
SALE-07607,OCU-ZREN,YR3X-KXWN,2025-05-04,EU,Commuting
SALE-07611,X27-2HPO,MECO-SFOG,2025-04-24,EU,Commuting
SALE-07613,RVH-S1K3,AK1V-RJNV,2025-01-13,UK,Off-roading
SALE-07615,AQ6-L6GT,AK1V-RJNV,2025-05-30,Americas,Commuting
SALE-07623,AU5-BHXT,MECO-SFOG,2025-03-19,EU,Off-roading
SALE-07626,X27-2HPO,MECO-SFOG,2025-05-20,UK,Off-roading
SALE-07629,6MJ-XK87,GFYG-WWQC,2024-11-01,EU,Off-roading
SALE-07630,RVH-S1K3,AK1V-RJNV,2025-03-26,EU,Commercial
SALE-07631,OCU-ZREN,YR3X-KXWN,2024-12-04,EU,Off-roading
SALE-07632,6MJ-XK87,F1CB-FNO6,2024-10-27,Americas,Commuting
SALE-07634,37Q-9AH8,GFYG-WWQC,2025-06-25,MENA,Commuting
SALE-07635,X27-2HPO,MECO-SFOG,2024-12-05,EU,Commuting
SALE-07636,XOI-65FD,YR3X-KXWN,2025-02-10,EU,Commuting
SALE-07638,37Q-9AH8,GFYG-WWQC,2024-12-21,MENA,Leisure
SALE-07640,37Q-9AH8,GFYG-WWQC,2025-01-06,MENA,Leisure
SALE-07643,AQ6-L6GT,AK1V-RJNV,2025-02-02,Americas,Leisure
SALE-07644,PDP-FF5E,MECO-SFOG,2025-04-28,EU,Off-roading
SALE-07645,PDP-FF5E,MECO-SFOG,2025-02-10,Americas,Leisure
SALE-07647,AQ6-L6GT,38HY-F9SX,2025-03-06,UK,Commercial
SALE-07649,3YR-9OUD,MECO-SFOG,2024-10-22,EU,Off-roading
SALE-07652,6MJ-XK87,F1CB-FNO6,2025-05-22,EU,Leisure
SALE-07654,AU5-BHXT,MECO-SFOG,2025-03-11,MENA,Commuting
SALE-07657,X27-2HPO,MECO-SFOG,2024-10-02,MENA,Commuting
SALE-07658,3YR-9OUD,MECO-SFOG,2025-06-28,EU,Commercial
SALE-07660,HJK-1EYY,AK1V-RJNV,2025-02-20,EU,Leisure
SALE-07662,AU5-BHXT,MECO-SFOG,2024-11-06,MENA,Commuting
SALE-07663,AQ6-L6GT,F1CB-FNO6,2025-01-15,MENA,Leisure
SALE-07665,IP9-8Q1Z,AK1V-RJNV,2025-01-05,UK,Leisure
SALE-07667,HJK-1EYY,AK1V-RJNV,2025-01-18,EU,Leisure
SALE-07668,6MJ-XK87,GFYG-WWQC,2025-04-06,MENA,Commuting
SALE-07671,AQ6-L6GT,AK1V-RJNV,2024-10-19,EU,Leisure
SALE-07673,3YR-9OUD,MECO-SFOG,2025-06-18,MENA,Commercial
SALE-07678,AU5-BHXT,MECO-SFOG,2024-10-18,EU,Off-roading
SALE-07679,71N-8MTZ,GFYG-WWQC,2025-04-02,MENA,Leisure
SALE-07681,HJK-1EYY,F1CB-FNO6,2025-02-08,Americas,Leisure
SALE-07683,8II-49KQ,GFYG-WWQC,2024-10-08,Americas,Off-roading
SALE-07687,UN5-Z3JQ,YR3X-KXWN,2025-02-13,UK,Leisure
SALE-07691,6MJ-XK87,GFYG-WWQC,2024-10-11,Americas,Commercial
SALE-07693,AQ6-L6GT,AK1V-RJNV,2025-01-22,Americas,Leisure
SALE-07694,X27-2HPO,MECO-SFOG,2025-04-14,UK,Off-roading
SALE-07697,6MJ-XK87,GFYG-WWQC,2025-03-14,Americas,Leisure
SALE-07698,37Q-9AH8,GFYG-WWQC,2025-06-09,Americas,Leisure
SALE-07699,HJK-1EYY,AK1V-RJNV,2024-11-13,MENA,Off-roading
SALE-07702,37Q-9AH8,GFYG-WWQC,2025-03-30,Americas,Leisure
SALE-07703,UN5-Z3JQ,YR3X-KXWN,2024-12-16,UK,Commercial
SALE-07705,OCU-ZREN,B9M8-0O2R,2024-12-06,UK,Off-roading
SALE-07707,6MJ-XK87,F1CB-FNO6,2024-12-31,MENA,Leisure
SALE-07708,3YR-9OUD,MECO-SFOG,2025-06-01,Americas,Leisure
SALE-07713,AQ6-L6GT,AK1V-RJNV,2025-01-05,UK,Off-roading
SALE-07715,IP9-8Q1Z,AK1V-RJNV,2025-04-23,MENA,Commuting
SALE-07718,PDP-FF5E,MECO-SFOG,2024-12-16,MENA,Commuting
SALE-07722,71N-8MTZ,GFYG-WWQC,2025-02-12,Americas,Commercial
SALE-07723,6MJ-XK87,GFYG-WWQC,2025-06-11,Americas,Commercial
SALE-07724,IP9-8Q1Z,AK1V-RJNV,2025-06-12,MENA,Commuting
SALE-07727,XOI-65FD,YR3X-KXWN,2024-11-15,MENA,Off-roading
SALE-07729,37Q-9AH8,38HY-F9SX,2024-10-04,EU,Commuting
SALE-07730,AU5-BHXT,HBRP-OIG8,2024-10-01,Americas,Commercial
SALE-07732,OCU-ZREN,HBRP-OIG8,2025-01-17,EU,Leisure
SALE-07734,UN5-Z3JQ,YR3X-KXWN,2025-06-23,Americas,Commuting
SALE-07735,OCU-ZREN,YR3X-KXWN,2025-02-15,UK,Leisure
SALE-07737,UN5-Z3JQ,F1CB-FNO6,2024-11-13,MENA,Leisure
SALE-07739,AU5-BHXT,MECO-SFOG,2025-06-19,EU,Commuting
SALE-07740,RVH-S1K3,AK1V-RJNV,2025-03-01,EU,Leisure
SALE-07741,3YR-9OUD,HBRP-OIG8,2025-05-01,Americas,Leisure
SALE-07742,37Q-9AH8,GFYG-WWQC,2025-05-22,Americas,Leisure
SALE-07745,AQ6-L6GT,38HY-F9SX,2025-05-10,Americas,Commuting
SALE-07746,71N-8MTZ,GFYG-WWQC,2025-04-28,UK,Off-roading
SALE-07753,UN5-Z3JQ,YR3X-KXWN,2025-06-13,Americas,Leisure
SALE-07754,XOI-65FD,YR3X-KXWN,2025-02-27,MENA,Commuting
SALE-07755,PDP-FF5E,MECO-SFOG,2025-02-04,UK,Off-roading
SALE-07760,RVH-S1K3,AK1V-RJNV,2025-07-01,EU,Leisure
SALE-07761,AU5-BHXT,MECO-SFOG,2025-02-16,EU,Commercial
SALE-07762,IP9-8Q1Z,B9M8-0O2R,2025-01-11,Americas,Commuting
SALE-07763,UN5-Z3JQ,YR3X-KXWN,2025-05-30,EU,Off-roading
SALE-07764,37Q-9AH8,GFYG-WWQC,2025-01-25,EU,Off-roading
SALE-07765,UN5-Z3JQ,38HY-F9SX,2025-05-02,UK,Off-roading
SALE-07768,OCU-ZREN,YR3X-KXWN,2025-05-12,Americas,Leisure
SALE-07769,PDP-FF5E,F1CB-FNO6,2025-06-27,UK,Off-roading
SALE-07770,HJK-1EYY,AK1V-RJNV,2025-02-11,UK,Leisure
SALE-07771,IP9-8Q1Z,AK1V-RJNV,2025-01-22,Americas,Off-roading
SALE-07774,OCU-ZREN,HBRP-OIG8,2025-05-20,EU,Off-roading
SALE-07777,3YR-9OUD,B9M8-0O2R,2025-04-25,Americas,Leisure
SALE-07782,71N-8MTZ,GFYG-WWQC,2025-01-01,Americas,Commuting
SALE-07784,PDP-FF5E,MECO-SFOG,2025-03-07,Americas,Leisure
SALE-07785,3YR-9OUD,MECO-SFOG,2025-01-07,Americas,Off-roading
SALE-07786,6MJ-XK87,F1CB-FNO6,2025-05-13,Americas,Off-roading
SALE-07789,HJK-1EYY,AK1V-RJNV,2024-12-03,Americas,Off-roading
SALE-07792,PDP-FF5E,HBRP-OIG8,2025-06-05,MENA,Leisure
SALE-07794,XOI-65FD,YR3X-KXWN,2025-01-06,UK,Commercial
SALE-07795,37Q-9AH8,HBRP-OIG8,2025-06-25,MENA,Off-roading
SALE-07796,6MJ-XK87,GFYG-WWQC,2024-11-29,EU,Off-roading
SALE-07801,IP9-8Q1Z,AK1V-RJNV,2025-02-17,MENA,Off-roading
SALE-07804,IP9-8Q1Z,AK1V-RJNV,2025-03-12,Americas,Commuting
SALE-07805,RVH-S1K3,38HY-F9SX,2024-11-29,EU,Commercial
SALE-07806,XOI-65FD,HBRP-OIG8,2024-10-31,Americas,Leisure
SALE-07808,71N-8MTZ,GFYG-WWQC,2024-12-15,Americas,Commercial
SALE-07811,RVH-S1K3,AK1V-RJNV,2025-04-08,EU,Commuting
SALE-07816,6MJ-XK87,38HY-F9SX,2025-03-26,MENA,Commercial
SALE-07817,OCU-ZREN,YR3X-KXWN,2025-05-03,EU,Off-roading
SALE-07819,RVH-S1K3,F1CB-FNO6,2025-02-05,EU,Commercial
SALE-07820,IP9-8Q1Z,AK1V-RJNV,2025-06-26,EU,Leisure
SALE-07824,PDP-FF5E,38HY-F9SX,2025-02-19,EU,Leisure
SALE-07825,AU5-BHXT,MECO-SFOG,2025-02-22,EU,Leisure
SALE-07826,AU5-BHXT,B9M8-0O2R,2025-06-02,EU,Commuting
SALE-07829,HJK-1EYY,AK1V-RJNV,2025-01-20,EU,Off-roading
SALE-07830,3YR-9OUD,MECO-SFOG,2025-05-02,MENA,Leisure
SALE-07831,8II-49KQ,38HY-F9SX,2025-04-18,MENA,Off-roading
SALE-07834,37Q-9AH8,HBRP-OIG8,2024-10-07,UK,Leisure
SALE-07839,PDP-FF5E,MECO-SFOG,2025-02-27,UK,Commuting
SALE-07843,3YR-9OUD,MECO-SFOG,2025-06-29,UK,Leisure
SALE-07844,37Q-9AH8,GFYG-WWQC,2024-11-12,MENA,Leisure
SALE-07849,OCU-ZREN,YR3X-KXWN,2025-03-21,UK,Off-roading
SALE-07851,PDP-FF5E,MECO-SFOG,2024-11-13,EU,Commuting
SALE-07854,HJK-1EYY,AK1V-RJNV,2024-12-22,EU,Leisure
SALE-07857,X27-2HPO,MECO-SFOG,2025-05-22,EU,Commercial
SALE-07859,X27-2HPO,F1CB-FNO6,2025-06-09,UK,Commercial
SALE-07861,PDP-FF5E,B9M8-0O2R,2025-05-27,MENA,Commercial
SALE-07865,HJK-1EYY,AK1V-RJNV,2025-03-24,Americas,Commuting
SALE-07866,6MJ-XK87,38HY-F9SX,2025-03-29,MENA,Commuting
SALE-07869,IP9-8Q1Z,AK1V-RJNV,2025-05-03,Americas,Leisure
SALE-07870,AU5-BHXT,MECO-SFOG,2024-12-14,Americas,Commercial
SALE-07872,XOI-65FD,YR3X-KXWN,2025-02-19,MENA,Commuting
SALE-07873,8II-49KQ,HBRP-OIG8,2025-04-17,UK,Leisure
SALE-07874,UN5-Z3JQ,YR3X-KXWN,2025-03-20,Americas,Commercial
SALE-07876,X27-2HPO,MECO-SFOG,2025-05-16,MENA,Leisure
SALE-07878,PDP-FF5E,MECO-SFOG,2024-12-01,EU,Commercial
SALE-07880,37Q-9AH8,GFYG-WWQC,2025-02-10,EU,Leisure
SALE-07881,AQ6-L6GT,AK1V-RJNV,2025-04-07,EU,Leisure
SALE-07883,IP9-8Q1Z,AK1V-RJNV,2024-12-10,MENA,Commercial
SALE-07884,37Q-9AH8,GFYG-WWQC,2025-06-20,MENA,Leisure
SALE-07886,HJK-1EYY,F1CB-FNO6,2025-05-12,MENA,Commuting
SALE-07888,RVH-S1K3,AK1V-RJNV,2024-12-13,UK,Leisure
SALE-07890,AU5-BHXT,B9M8-0O2R,2025-02-19,MENA,Leisure
SALE-07891,RVH-S1K3,AK1V-RJNV,2025-01-10,EU,Commercial
SALE-07892,IP9-8Q1Z,HBRP-OIG8,2024-12-04,UK,Commuting
SALE-07893,6MJ-XK87,F1CB-FNO6,2025-04-11,EU,Commercial
SALE-07894,6MJ-XK87,GFYG-WWQC,2024-12-01,EU,Off-roading
SALE-07896,HJK-1EYY,AK1V-RJNV,2025-05-29,Americas,Off-roading
SALE-07899,6MJ-XK87,GFYG-WWQC,2025-04-13,UK,Commuting
SALE-07903,OCU-ZREN,YR3X-KXWN,2025-04-20,EU,Off-roading
SALE-07906,AU5-BHXT,MECO-SFOG,2024-11-01,Americas,Leisure
SALE-07907,X27-2HPO,MECO-SFOG,2025-01-06,MENA,Commercial
SALE-07908,37Q-9AH8,GFYG-WWQC,2025-04-09,MENA,Off-roading
SALE-07910,AU5-BHXT,MECO-SFOG,2024-11-17,Americas,Commuting
SALE-07911,PDP-FF5E,MECO-SFOG,2025-06-07,Americas,Leisure
SALE-07912,IP9-8Q1Z,AK1V-RJNV,2025-05-14,UK,Commercial
SALE-07913,71N-8MTZ,GFYG-WWQC,2025-06-29,Americas,Leisure
SALE-07916,71N-8MTZ,38HY-F9SX,2025-03-29,EU,Leisure
SALE-07917,6MJ-XK87,B9M8-0O2R,2024-10-23,MENA,Leisure
SALE-07919,OCU-ZREN,YR3X-KXWN,2025-06-02,Americas,Commuting
SALE-07920,3YR-9OUD,B9M8-0O2R,2025-03-09,UK,Off-roading
SALE-07925,HJK-1EYY,AK1V-RJNV,2025-02-13,UK,Leisure
SALE-07926,37Q-9AH8,GFYG-WWQC,2025-01-04,Americas,Leisure
SALE-07927,HJK-1EYY,AK1V-RJNV,2025-01-27,EU,Off-roading
SALE-07929,RVH-S1K3,AK1V-RJNV,2025-07-01,UK,Commercial
SALE-07930,8II-49KQ,GFYG-WWQC,2025-03-26,EU,Commuting
SALE-07932,X27-2HPO,B9M8-0O2R,2025-02-15,UK,Off-roading
SALE-07933,PDP-FF5E,MECO-SFOG,2025-02-09,EU,Commuting
SALE-07934,AU5-BHXT,MECO-SFOG,2024-11-13,EU,Leisure
SALE-07935,37Q-9AH8,GFYG-WWQC,2025-01-31,Americas,Commercial
SALE-07936,3YR-9OUD,F1CB-FNO6,2025-02-13,MENA,Leisure
SALE-07939,8II-49KQ,GFYG-WWQC,2025-02-03,Americas,Commuting
SALE-07941,AU5-BHXT,38HY-F9SX,2024-11-20,Americas,Commercial
SALE-07942,PDP-FF5E,MECO-SFOG,2025-02-14,UK,Commercial
SALE-07943,XOI-65FD,YR3X-KXWN,2025-03-07,UK,Commuting
SALE-07944,3YR-9OUD,MECO-SFOG,2024-11-25,Americas,Off-roading
SALE-07948,OCU-ZREN,HBRP-OIG8,2024-12-19,Americas,Leisure
SALE-07952,UN5-Z3JQ,38HY-F9SX,2025-03-24,Americas,Commuting
SALE-07954,IP9-8Q1Z,38HY-F9SX,2025-02-03,EU,Commuting
SALE-07955,UN5-Z3JQ,F1CB-FNO6,2025-05-07,MENA,Off-roading
SALE-07958,IP9-8Q1Z,AK1V-RJNV,2025-02-18,EU,Off-roading
SALE-07959,UN5-Z3JQ,YR3X-KXWN,2025-01-18,EU,Off-roading
SALE-07960,UN5-Z3JQ,B9M8-0O2R,2024-11-21,MENA,Off-roading
SALE-07962,OCU-ZREN,YR3X-KXWN,2025-04-17,MENA,Commercial
SALE-07963,OCU-ZREN,38HY-F9SX,2024-11-15,Americas,Commercial
SALE-07967,3YR-9OUD,MECO-SFOG,2024-10-17,MENA,Commuting
SALE-07971,PDP-FF5E,HBRP-OIG8,2024-12-16,EU,Commuting
SALE-07973,71N-8MTZ,GFYG-WWQC,2025-03-14,EU,Off-roading
SALE-07974,37Q-9AH8,GFYG-WWQC,2024-10-24,UK,Commercial
SALE-07975,HJK-1EYY,38HY-F9SX,2024-11-04,EU,Off-roading
SALE-07978,8II-49KQ,B9M8-0O2R,2025-02-15,EU,Leisure
SALE-07979,3YR-9OUD,MECO-SFOG,2025-06-22,EU,Commercial
SALE-07981,8II-49KQ,GFYG-WWQC,2025-04-06,EU,Commuting
SALE-07982,37Q-9AH8,GFYG-WWQC,2024-12-02,Americas,Commuting
SALE-07985,RVH-S1K3,AK1V-RJNV,2025-03-20,MENA,Off-roading
SALE-07989,3YR-9OUD,38HY-F9SX,2025-04-19,MENA,Off-roading
SALE-07990,8II-49KQ,GFYG-WWQC,2025-02-12,MENA,Commercial
SALE-07991,OCU-ZREN,YR3X-KXWN,2025-06-29,MENA,Commuting
SALE-07994,PDP-FF5E,MECO-SFOG,2024-12-26,MENA,Off-roading
SALE-07995,HJK-1EYY,AK1V-RJNV,2024-10-31,MENA,Off-roading
SALE-07996,RVH-S1K3,HBRP-OIG8,2025-01-29,MENA,Commuting
SALE-07997,RVH-S1K3,AK1V-RJNV,2024-12-08,MENA,Leisure
SALE-07999,71N-8MTZ,GFYG-WWQC,2025-02-23,EU,Off-roading
SALE-08002,HJK-1EYY,AK1V-RJNV,2025-06-20,MENA,Off-roading
SALE-08005,PDP-FF5E,MECO-SFOG,2024-12-25,UK,Leisure
SALE-08006,37Q-9AH8,38HY-F9SX,2024-10-16,EU,Off-roading
SALE-08007,X27-2HPO,MECO-SFOG,2025-01-26,Americas,Commercial
SALE-08008,HJK-1EYY,AK1V-RJNV,2025-06-27,EU,Commercial
SALE-08010,8II-49KQ,GFYG-WWQC,2025-03-11,Americas,Leisure
SALE-08011,UN5-Z3JQ,YR3X-KXWN,2025-01-12,Americas,Commuting
SALE-08012,AQ6-L6GT,AK1V-RJNV,2025-03-16,MENA,Leisure
SALE-08014,OCU-ZREN,YR3X-KXWN,2024-10-28,Americas,Commercial
SALE-08016,6MJ-XK87,GFYG-WWQC,2025-03-05,EU,Commuting
SALE-08019,IP9-8Q1Z,AK1V-RJNV,2025-01-29,UK,Commuting
SALE-08021,AQ6-L6GT,AK1V-RJNV,2025-03-13,EU,Off-roading
SALE-08022,HJK-1EYY,AK1V-RJNV,2024-12-01,UK,Commercial
SALE-08027,3YR-9OUD,MECO-SFOG,2025-02-27,Americas,Off-roading
SALE-08028,AQ6-L6GT,AK1V-RJNV,2025-03-26,Americas,Commuting
SALE-08032,IP9-8Q1Z,AK1V-RJNV,2025-01-27,UK,Leisure
SALE-08038,71N-8MTZ,F1CB-FNO6,2025-04-13,MENA,Commuting
SALE-08039,RVH-S1K3,AK1V-RJNV,2025-04-05,MENA,Leisure
SALE-08043,8II-49KQ,GFYG-WWQC,2025-06-30,MENA,Off-roading
SALE-08044,3YR-9OUD,MECO-SFOG,2024-11-21,EU,Off-roading
SALE-08045,HJK-1EYY,AK1V-RJNV,2025-06-20,Americas,Commercial
SALE-08047,UN5-Z3JQ,HBRP-OIG8,2025-02-10,UK,Commercial
SALE-08048,37Q-9AH8,38HY-F9SX,2025-05-13,UK,Leisure
SALE-08050,AQ6-L6GT,AK1V-RJNV,2024-10-16,MENA,Commuting
SALE-08051,AU5-BHXT,F1CB-FNO6,2025-04-13,MENA,Leisure
SALE-08054,HJK-1EYY,AK1V-RJNV,2024-11-17,MENA,Commuting
SALE-08055,AQ6-L6GT,HBRP-OIG8,2025-01-29,EU,Commercial
SALE-08058,XOI-65FD,YR3X-KXWN,2024-11-10,Americas,Commuting
SALE-08062,XOI-65FD,YR3X-KXWN,2025-03-31,Americas,Commercial
SALE-08064,X27-2HPO,MECO-SFOG,2025-05-19,EU,Commercial
SALE-08067,OCU-ZREN,B9M8-0O2R,2025-04-27,EU,Off-roading
SALE-08069,37Q-9AH8,GFYG-WWQC,2024-11-22,MENA,Commercial
SALE-08070,AU5-BHXT,MECO-SFOG,2024-10-10,MENA,Off-roading
SALE-08072,6MJ-XK87,GFYG-WWQC,2025-03-07,MENA,Off-roading
SALE-08073,37Q-9AH8,GFYG-WWQC,2024-10-19,UK,Off-roading
SALE-08074,IP9-8Q1Z,AK1V-RJNV,2024-11-24,UK,Commuting
SALE-08075,71N-8MTZ,F1CB-FNO6,2024-10-21,MENA,Off-roading
SALE-08084,X27-2HPO,MECO-SFOG,2025-01-28,MENA,Commuting
SALE-08085,71N-8MTZ,38HY-F9SX,2025-01-05,UK,Leisure
SALE-08086,AU5-BHXT,MECO-SFOG,2025-01-28,MENA,Commuting
SALE-08088,UN5-Z3JQ,YR3X-KXWN,2025-03-02,UK,Off-roading
SALE-08089,PDP-FF5E,B9M8-0O2R,2025-06-02,Americas,Commercial
SALE-08092,37Q-9AH8,GFYG-WWQC,2025-02-20,Americas,Leisure
SALE-08094,AU5-BHXT,MECO-SFOG,2025-05-08,UK,Commercial
SALE-08095,8II-49KQ,GFYG-WWQC,2025-03-09,UK,Commuting
SALE-08096,OCU-ZREN,YR3X-KXWN,2024-12-15,EU,Off-roading
SALE-08097,RVH-S1K3,AK1V-RJNV,2024-11-01,UK,Leisure
SALE-08105,71N-8MTZ,GFYG-WWQC,2025-04-20,Americas,Commuting
SALE-08107,37Q-9AH8,GFYG-WWQC,2025-01-01,MENA,Leisure
SALE-08110,8II-49KQ,GFYG-WWQC,2024-11-29,Americas,Leisure
SALE-08112,AQ6-L6GT,HBRP-OIG8,2024-10-01,UK,Commuting
SALE-08114,37Q-9AH8,GFYG-WWQC,2025-03-17,MENA,Leisure
SALE-08115,71N-8MTZ,HBRP-OIG8,2025-04-10,EU,Leisure
SALE-08116,X27-2HPO,MECO-SFOG,2024-11-03,UK,Commercial
SALE-08117,RVH-S1K3,AK1V-RJNV,2024-11-03,EU,Off-roading
SALE-08119,PDP-FF5E,MECO-SFOG,2025-03-07,UK,Commercial
SALE-08125,AQ6-L6GT,F1CB-FNO6,2025-01-22,MENA,Leisure
SALE-08128,AQ6-L6GT,F1CB-FNO6,2025-02-20,EU,Commuting
SALE-08132,AQ6-L6GT,38HY-F9SX,2025-04-30,UK,Leisure
SALE-08134,XOI-65FD,HBRP-OIG8,2025-04-03,EU,Commuting
SALE-08135,37Q-9AH8,GFYG-WWQC,2025-04-23,UK,Leisure
SALE-08137,3YR-9OUD,MECO-SFOG,2025-05-04,MENA,Leisure
SALE-08138,8II-49KQ,GFYG-WWQC,2025-06-03,EU,Off-roading
SALE-08139,3YR-9OUD,MECO-SFOG,2025-05-27,Americas,Leisure
SALE-08143,XOI-65FD,B9M8-0O2R,2025-04-20,UK,Commuting
SALE-08144,UN5-Z3JQ,YR3X-KXWN,2025-05-02,UK,Off-roading
SALE-08147,AU5-BHXT,MECO-SFOG,2024-12-14,UK,Commuting
SALE-08148,IP9-8Q1Z,AK1V-RJNV,2025-02-19,EU,Commuting
SALE-08151,3YR-9OUD,B9M8-0O2R,2025-02-23,MENA,Leisure
SALE-08152,X27-2HPO,38HY-F9SX,2024-11-23,MENA,Commercial
SALE-08159,71N-8MTZ,B9M8-0O2R,2025-06-28,Americas,Leisure
SALE-08161,X27-2HPO,MECO-SFOG,2025-01-20,UK,Commuting
SALE-08162,PDP-FF5E,F1CB-FNO6,2025-05-27,Americas,Commercial
SALE-08163,8II-49KQ,GFYG-WWQC,2025-02-21,MENA,Off-roading
SALE-08165,XOI-65FD,YR3X-KXWN,2024-10-20,EU,Commercial
SALE-08167,OCU-ZREN,YR3X-KXWN,2025-04-15,UK,Commuting
SALE-08170,IP9-8Q1Z,AK1V-RJNV,2025-03-13,UK,Leisure
SALE-08171,IP9-8Q1Z,AK1V-RJNV,2025-06-06,MENA,Leisure
SALE-08172,X27-2HPO,MECO-SFOG,2024-12-07,UK,Leisure
SALE-08173,AU5-BHXT,MECO-SFOG,2024-10-21,EU,Commercial
SALE-08177,37Q-9AH8,GFYG-WWQC,2025-01-19,Americas,Off-roading
SALE-08179,XOI-65FD,YR3X-KXWN,2024-12-17,EU,Commercial
SALE-08185,6MJ-XK87,F1CB-FNO6,2025-03-18,MENA,Leisure
SALE-08186,6MJ-XK87,GFYG-WWQC,2025-06-19,UK,Off-roading
SALE-08187,8II-49KQ,B9M8-0O2R,2025-05-17,MENA,Leisure
SALE-08188,X27-2HPO,MECO-SFOG,2025-03-10,Americas,Commuting
SALE-08190,XOI-65FD,HBRP-OIG8,2025-01-30,Americas,Commuting
SALE-08191,HJK-1EYY,B9M8-0O2R,2025-02-26,Americas,Commuting
SALE-08192,IP9-8Q1Z,AK1V-RJNV,2025-01-19,MENA,Off-roading
SALE-08193,71N-8MTZ,B9M8-0O2R,2025-05-09,MENA,Off-roading
SALE-08194,IP9-8Q1Z,B9M8-0O2R,2024-12-03,UK,Commuting
SALE-08198,OCU-ZREN,HBRP-OIG8,2024-10-13,MENA,Commercial
SALE-08199,IP9-8Q1Z,AK1V-RJNV,2025-03-02,MENA,Leisure
SALE-08200,3YR-9OUD,MECO-SFOG,2025-05-27,Americas,Commercial
SALE-08201,AU5-BHXT,MECO-SFOG,2025-04-08,EU,Commuting
SALE-08202,UN5-Z3JQ,YR3X-KXWN,2024-12-25,UK,Leisure
SALE-08203,OCU-ZREN,YR3X-KXWN,2024-10-21,EU,Commercial
SALE-08205,3YR-9OUD,MECO-SFOG,2025-03-07,Americas,Off-roading
SALE-08207,XOI-65FD,YR3X-KXWN,2024-12-15,Americas,Leisure
SALE-08210,AQ6-L6GT,AK1V-RJNV,2025-04-21,EU,Leisure
SALE-08211,3YR-9OUD,F1CB-FNO6,2025-05-17,MENA,Leisure
SALE-08212,37Q-9AH8,GFYG-WWQC,2025-03-01,Americas,Commuting
SALE-08213,6MJ-XK87,GFYG-WWQC,2024-12-11,MENA,Off-roading
SALE-08214,RVH-S1K3,AK1V-RJNV,2025-05-13,MENA,Commuting
SALE-08218,X27-2HPO,38HY-F9SX,2024-11-15,Americas,Leisure
SALE-08219,PDP-FF5E,HBRP-OIG8,2024-10-01,MENA,Commuting
SALE-08220,UN5-Z3JQ,YR3X-KXWN,2025-06-02,Americas,Off-roading
SALE-08221,6MJ-XK87,GFYG-WWQC,2025-05-07,UK,Leisure
SALE-08224,3YR-9OUD,MECO-SFOG,2025-04-22,MENA,Off-roading
SALE-08225,AQ6-L6GT,AK1V-RJNV,2025-04-20,Americas,Commuting
SALE-08229,AU5-BHXT,MECO-SFOG,2024-10-16,MENA,Leisure
SALE-08233,3YR-9OUD,MECO-SFOG,2024-12-17,EU,Commercial
SALE-08234,HJK-1EYY,AK1V-RJNV,2024-12-06,Americas,Commercial
SALE-08235,3YR-9OUD,MECO-SFOG,2025-05-02,Americas,Leisure
SALE-08239,XOI-65FD,38HY-F9SX,2025-01-23,Americas,Leisure
SALE-08243,AQ6-L6GT,AK1V-RJNV,2025-02-20,EU,Commercial
